NULL,0,0,0,0
NULL,0,1,1.652425,48.81465
NULL,0,2,2.365936111,92.40958
NULL,0,3,2.170102778,90.47095
NULL,0,4,2.240269444,88.95572
NULL,0,5,2.470566667,100.46576
NULL,0,6,1.330205556,32.36458
NULL,0,7,1.956222222,54.98902
NULL,0,8,1.846422222,56.01996
NULL,0,9,2.140741667,84.64419
NULL,0,10,2.506222222,74.2984
NULL,0,11,2.380272222,96.7745
NULL,0,12,2.311352778,97.49485
NULL,0,13,2.207966667,88.81148
NULL,0,14,2.382630556,92.19325
NULL,0,15,1.260619444,37.81873
NULL,0,16,1.645119444,47.93267
NULL,0,17,2.127569444,63.64193
NULL,0,18,2.061147222,62.37377
NULL,0,19,2.147752778,64.68684
NULL,0,20,2.297188889,69.2752
NULL,0,21,1.587916667,59.53653
NULL,0,22,2.337294444,98.25312
NULL,0,23,2.158888889,85.63213
NULL,0,24,1.449238889,43.47738
NULL,0,25,0.5575944444,16.72795
NULL,1,0,1.652425,48.81465
NULL,1,1,0,0
NULL,1,2,1.169016667,50.26278
NULL,1,3,0.9731833333,48.32415
NULL,1,4,0.6672416667,42.83717
NULL,1,5,0.8975388889,54.34722
NULL,1,6,1.215183333,35.56017
NULL,1,7,1.037741667,48.42155
NULL,1,8,0.70265,39.04176
NULL,1,9,0.9438222222,42.49739
NULL,1,10,0.9224694444,27.48276
NULL,1,11,1.18335,54.6277
NULL,1,12,1.114433333,55.34805
NULL,1,13,1.011047222,46.66469
NULL,1,14,0.9100972222,26.86186
NULL,1,15,1.007888889,29.34131
NULL,1,16,0.8384444444,42.44914
NULL,1,17,0.5438166667,16.8263
NULL,1,18,0.9173777778,45.39557
NULL,1,19,1.003980556,47.70864
NULL,1,20,1.045286111,45.22017
NULL,1,21,0.7481194444,35.10607
NULL,1,22,1.140372222,56.10632
NULL,1,23,0.9619694444,43.48532
NULL,1,24,1.1576,33.96984
NULL,1,25,1.547558333,45.66865
NULL,2,0,2.365936111,92.40958
NULL,2,1,1.169016667,50.26278
NULL,2,2,0,0
NULL,2,3,0.3357888889,10.08214
NULL,2,4,1.718144444,78.58213
NULL,2,5,1.488308333,67.08528
NULL,2,6,2.3629,85.50344
NULL,2,7,2.185458333,98.36483
NULL,2,8,1.850366667,88.98504
NULL,2,9,0.461175,13.84222
NULL,2,10,0.6755333333,27.01747
NULL,2,11,0.5459555556,16.38569
NULL,2,12,0.4770361111,17.10605
NULL,2,13,0.2511666667,7.68019
NULL,2,14,0.8345361111,24.89207
NULL,2,15,2.155605556,79.28459
NULL,2,16,1.986161111,92.39242
NULL,2,17,1.053708333,37.66681
NULL,2,18,2.065094444,95.33884
NULL,2,19,2.151697222,97.65191
NULL,2,20,2.193002778,95.16345
NULL,2,21,1.327136111,48.0835
NULL,2,22,0.4751694444,16.93577
NULL,2,23,0.6836638889,21.07602
NULL,2,24,2.305316667,83.91311
NULL,2,25,2.260786111,89.2551
NULL,3,0,2.170102778,90.47095
NULL,3,1,0.9731833333,48.32415
NULL,3,2,0.3357888889,10.08214
NULL,3,3,0,0
NULL,3,4,1.382555556,68.50887
NULL,3,5,1.152716667,57.01202
NULL,3,6,2.167069444,83.56481
NULL,3,7,1.989625,96.4262
NULL,3,8,1.654533333,87.04641
NULL,3,9,0.7671888889,29.62527
NULL,3,10,0.3397833333,16.93713
NULL,3,11,0.2103638889,6.31243
NULL,3,12,0.1412888889,7.0257
NULL,3,13,0.5369083333,22.31675
NULL,3,14,0.5135638889,15.25739
NULL,3,15,1.959775,77.34596
NULL,3,16,1.790330556,90.45379
NULL,3,17,0.7179611111,27.58647
NULL,3,18,1.869261111,93.40022
NULL,3,19,1.955866667,95.71328
NULL,3,20,1.997169444,93.22481
NULL,3,21,1.131305556,46.14488
NULL,3,22,0.21615,9.25403
NULL,3,23,0.4878305556,19.13739
NULL,3,24,2.109486111,81.97448
NULL,3,25,2.064955556,87.31648
NULL,4,0,2.240269444,88.95572
NULL,4,1,0.6672416667,42.83717
NULL,4,2,1.718144444,78.58213
NULL,4,3,1.382555556,68.50887
NULL,4,4,0,0
NULL,4,5,0.2303277778,11.51161
NULL,4,6,1.482705556,63.89146
NULL,4,7,1.089966667,52.34661
NULL,4,8,0.754875,42.96681
NULL,4,9,1.589763889,85.01505
NULL,4,10,1.235641667,61.57942
NULL,4,11,1.548458333,73.48452
NULL,4,12,1.433738889,71.49776
NULL,4,13,1.656988889,89.18236
NULL,4,14,1.496352778,65.49954
NULL,4,15,1.302741667,58.49248
NULL,4,16,0.8906722222,46.3742
NULL,4,17,1.130072222,55.46398
NULL,4,18,0.6640777778,25.84846
NULL,4,19,0.9321777778,33.89151
NULL,4,20,0.731125,29.07604
NULL,4,21,1.394061111,77.62373
NULL,4,22,1.598508333,77.75402
NULL,4,23,1.607911111,86.00299
NULL,4,24,1.219391667,55.99203
NULL,4,25,2.135405556,85.80972
NULL,5,0,2.470566667,100.46576
NULL,5,1,0.8975388889,54.34722
NULL,5,2,1.488308333,67.08528
NULL,5,3,1.152716667,57.01202
NULL,5,4,0.2303277778,11.51161
NULL,5,5,0,0
NULL,5,6,1.713002778,75.40151
NULL,5,7,1.320263889,63.85665
NULL,5,8,0.9851722222,54.47686
NULL,5,9,1.820061111,96.5251
NULL,5,10,1.005805556,50.08257
NULL,5,11,1.318622222,61.98766
NULL,5,12,1.203902778,60.0009
NULL,5,13,1.689430556,79.31989
NULL,5,14,1.361130556,60.49262
NULL,5,15,1.533036111,70.00252
NULL,5,16,1.120969444,57.88424
NULL,5,17,1.360369444,66.97402
NULL,5,18,0.894375,37.35851
NULL,5,19,1.162475,45.40155
NULL,5,20,0.9614222222,40.58609
NULL,5,21,1.624358333,89.13378
NULL,5,22,1.368669444,66.25716
NULL,5,23,1.640352778,76.14052
NULL,5,24,1.449688889,67.50207
NULL,5,25,2.365702778,97.31976
NULL,6,0,1.330205556,32.36458
NULL,6,1,1.215183333,35.56017
NULL,6,2,2.3629,85.50344
NULL,6,3,2.167069444,83.56481
NULL,6,4,1.482705556,63.89146
NULL,6,5,1.713002778,75.40151
NULL,6,6,0,0
NULL,6,7,0.9127194444,25.10488
NULL,6,8,0.8155527778,25.1332
NULL,6,9,2.137708333,77.73805
NULL,6,10,2.068980556,61.04391
NULL,6,11,2.377236111,89.86837
NULL,6,12,2.267077778,70.96225
NULL,6,13,2.204933333,81.90535
NULL,6,14,2.056611111,60.42301
NULL,6,15,0.2081277778,6.24386
NULL,6,16,0.6016138889,18.04853
NULL,6,17,1.690330556,50.38745
NULL,6,18,1.030280556,31.48701
NULL,6,19,1.116883333,33.80007
NULL,6,20,1.266322222,38.38844
NULL,6,21,1.942002778,70.34673
NULL,6,22,2.334258333,91.34698
NULL,6,23,2.155855556,78.72599
NULL,6,24,0.2863583333,8.56539
NULL,6,25,1.363044444,40.89159
NULL,7,0,1.956222222,54.98902
NULL,7,1,1.037741667,48.42155
NULL,7,2,2.185458333,98.36483
NULL,7,3,1.989625,96.4262
NULL,7,4,1.089966667,52.34661
NULL,7,5,1.320263889,63.85665
NULL,7,6,0.9127194444,25.10488
NULL,7,7,0,0
NULL,7,8,0.3833527778,11.14874
NULL,7,9,1.960263889,90.59944
NULL,7,10,1.879222222,71.70482
NULL,7,11,2.199791667,102.72975
NULL,7,12,2.077322222,81.62316
NULL,7,13,2.027488889,94.76673
NULL,7,14,1.866852778,71.08392
NULL,7,15,0.7327527778,19.7059
NULL,7,16,0.3167611111,7.22604
NULL,7,17,1.500572222,61.04836
NULL,7,18,0.6021833333,17.67058
NULL,7,19,0.6887888889,19.98364
NULL,7,20,0.838225,24.57201
NULL,7,21,1.764561111,83.20812
NULL,7,22,2.156813889,104.20837
NULL,7,23,1.978411111,91.58738
NULL,7,24,0.6494055556,17.20545
NULL,7,25,1.851358333,51.84302
NULL,8,0,1.846422222,56.01996
NULL,8,1,0.70265,39.04176
NULL,8,2,1.850366667,88.98504
NULL,8,3,1.654533333,87.04641
NULL,8,4,0.754875,42.96681
NULL,8,5,0.9851722222,54.47686
NULL,8,6,0.8155527778,25.1332
NULL,8,7,0.3833527778,11.14874
NULL,8,8,0,0
NULL,8,9,1.625172222,81.21965
NULL,8,10,1.544133333,62.32503
NULL,8,11,1.8647,93.34996
NULL,8,12,1.742230556,72.24337
NULL,8,13,1.692397222,85.38695
NULL,8,14,1.531761111,61.70413
NULL,8,15,0.6355861111,19.73421
NULL,8,16,0.2195944444,7.25436
NULL,8,17,1.165480556,51.66857
NULL,8,18,0.2188305556,6.52183
NULL,8,19,0.3054333333,8.8349
NULL,8,20,0.4548722222,13.42326
NULL,8,21,1.429469444,73.82833
NULL,8,22,1.821725,94.82858
NULL,8,23,1.643319444,82.20759
NULL,8,24,0.5522388889,17.23376
NULL,8,25,1.741555556,52.87396
NULL,9,0,2.140741667,84.64419
NULL,9,1,0.9438222222,42.49739
NULL,9,2,0.461175,13.84222
NULL,9,3,0.7671888889,29.62527
NULL,9,4,1.589763889,85.01505
NULL,9,5,1.820061111,96.5251
NULL,9,6,2.137708333,77.73805
NULL,9,7,1.960263889,90.59944
NULL,9,8,1.625172222,81.21965
NULL,9,9,0,0
NULL,9,10,1.106933333,46.5606
NULL,9,11,0.9773555556,35.92882
NULL,9,12,0.9084388889,36.64918
NULL,9,13,0.2302805556,7.30859
NULL,9,14,0.9797138889,31.34758
NULL,9,15,1.930413889,71.5192
NULL,9,16,1.760969444,84.62703
NULL,9,17,1.324069444,40.8597
NULL,9,18,1.8399,87.57345
NULL,9,19,1.926505556,89.88652
NULL,9,20,1.967808333,87.39805
NULL,9,21,1.101944444,40.31811
NULL,9,22,0.7587777778,28.90955
NULL,9,23,0.755975,24.78645
NULL,9,24,2.080125,76.14772
NULL,9,25,2.035594444,81.48971
NULL,10,0,2.506222222,74.2984
NULL,10,1,0.9224694444,27.48276
NULL,10,2,0.6755333333,27.01747
NULL,10,3,0.3397833333,16.93713
NULL,10,4,1.235641667,61.57942
NULL,10,5,1.005805556,50.08257
NULL,10,6,2.068980556,61.04391
NULL,10,7,1.879222222,71.70482
NULL,10,8,1.544133333,62.32503
NULL,10,9,1.106933333,46.5606
NULL,10,10,0,0
NULL,10,11,0.5501083333,23.24775
NULL,10,12,0.1988638889,9.92979
NULL,10,13,0.8766527778,39.25207
NULL,10,14,0.3560916667,10.42151
NULL,10,15,1.861686111,54.82506
NULL,10,16,1.679927778,65.73241
NULL,10,17,0.3789416667,10.66081
NULL,10,18,1.758858333,68.67884
NULL,10,19,1.845463889,70.99191
NULL,10,20,1.886766667,68.50344
NULL,10,21,1.47105,63.0802
NULL,10,22,0.5558944444,26.18935
NULL,10,23,0.7052833333,20.88499
NULL,10,24,2.00865,75.35025
NULL,10,25,2.401355556,71.1524
NULL,11,0,2.380272222,96.7745
NULL,11,1,1.18335,54.6277
NULL,11,2,0.5459555556,16.38569
NULL,11,3,0.2103638889,6.31243
NULL,11,4,1.548458333,73.48452
NULL,11,5,1.318622222,61.98766
NULL,11,6,2.377236111,89.86837
NULL,11,7,2.199791667,102.72975
NULL,11,8,1.8647,93.34996
NULL,11,9,0.9773555556,35.92882
NULL,11,10,0.5501083333,23.24775
NULL,11,11,0,0
NULL,11,12,0.3516138889,13.33633
NULL,11,13,0.7470777778,28.6203
NULL,11,14,0.7237305556,21.56094
NULL,11,15,2.169941667,83.64952
NULL,11,16,2.000497222,96.75734
NULL,11,17,0.9282861111,33.8971
NULL,11,18,2.079427778,99.70377
NULL,11,19,2.166033333,102.01684
NULL,11,20,2.207336111,99.52837
NULL,11,21,1.341472222,52.44843
NULL,11,22,0.4263166667,15.55758
NULL,11,23,0.698,25.44094
NULL,11,24,2.319652778,88.27803
NULL,11,25,2.275122222,93.62002
NULL,12,0,2.311352778,97.49485
NULL,12,1,1.114433333,55.34805
NULL,12,2,0.4770361111,17.10605
NULL,12,3,0.1412888889,7.0257
NULL,12,4,1.433738889,71.49776
NULL,12,5,1.203902778,60.0009
NULL,12,6,2.267077778,70.96225
NULL,12,7,2.077322222,81.62316
NULL,12,8,1.742230556,72.24337
NULL,12,9,0.9084388889,36.64918
NULL,12,10,0.1988638889,9.92979
NULL,12,11,0.3516138889,13.33633
NULL,12,12,0,0
NULL,12,13,0.6781583333,29.34066
NULL,12,14,0.3903416667,13.25889
NULL,12,15,2.059786111,64.74339
NULL,12,16,1.878027778,75.65075
NULL,12,17,0.5770388889,20.57914
NULL,12,18,1.956958333,78.59717
NULL,12,19,2.043561111,80.91024
NULL,12,20,2.084866667,78.42177
NULL,12,21,1.272555556,53.16879
NULL,12,22,0.3574,16.27793
NULL,12,23,0.6290805556,26.16129
NULL,12,24,2.206747222,85.26859
NULL,12,25,2.206205556,94.34038
NULL,13,0,2.207966667,88.81148
NULL,13,1,1.011047222,46.66469
NULL,13,2,0.2511666667,7.68019
NULL,13,3,0.5369083333,22.31675
NULL,13,4,1.656988889,89.18236
NULL,13,5,1.689430556,79.31989
NULL,13,6,2.204933333,81.90535
NULL,13,7,2.027488889,94.76673
NULL,13,8,1.692397222,85.38695
NULL,13,9,0.2302805556,7.30859
NULL,13,10,0.8766527778,39.25207
NULL,13,11,0.7470777778,28.6203
NULL,13,12,0.6781583333,29.34066
NULL,13,13,0,0
NULL,13,14,0.7494361111,24.03905
NULL,13,15,1.997638889,75.6865
NULL,13,16,1.828194444,88.79433
NULL,13,17,1.093788889,33.55117
NULL,13,18,1.907125,91.74075
NULL,13,19,1.993727778,94.05382
NULL,13,20,2.035033333,91.56535
NULL,13,21,1.169169444,44.48541
NULL,13,22,0.7041,30.09891
NULL,13,23,0.5256944444,17.47792
NULL,13,24,2.14735,80.31502
NULL,13,25,2.102819444,85.65702
NULL,14,0,2.382630556,92.19325
NULL,14,1,0.9100972222,26.86186
NULL,14,2,0.8345361111,24.89207
NULL,14,3,0.5135638889,15.25739
NULL,14,4,1.496352778,65.49954
NULL,14,5,1.361130556,60.49262
NULL,14,6,2.056611111,60.42301
NULL,14,7,1.866852778,71.08392
NULL,14,8,1.531761111,61.70413
NULL,14,9,0.9797138889,31.34758
NULL,14,10,0.3560916667,10.42151
NULL,14,11,0.7237305556,21.56094
NULL,14,12,0.3903416667,13.25889
NULL,14,13,0.7494361111,24.03905
NULL,14,14,0,0
NULL,14,15,1.849316667,54.20416
NULL,14,16,1.667558333,65.11151
NULL,14,17,0.3665694444,10.0399
NULL,14,18,1.746488889,68.05794
NULL,14,19,1.833094444,70.371
NULL,14,20,1.874397222,67.88253
NULL,14,21,1.343830556,47.86718
NULL,14,22,0.7148972222,24.06395
NULL,14,23,0.3714111111,10.99126
NULL,14,24,1.996280556,74.72934
NULL,14,25,2.277480556,89.03878
NULL,15,0,1.260619444,37.81873
NULL,15,1,1.007888889,29.34131
NULL,15,2,2.155605556,79.28459
NULL,15,3,1.959775,77.34596
NULL,15,4,1.302741667,58.49248
NULL,15,5,1.533036111,70.00252
NULL,15,6,0.2081277778,6.24386
NULL,15,7,0.7327527778,19.7059
NULL,15,8,0.6355861111,19.73421
NULL,15,9,1.930413889,71.5192
NULL,15,10,1.861686111,54.82506
NULL,15,11,2.169941667,83.64952
NULL,15,12,2.059786111,64.74339
NULL,15,13,1.997638889,75.6865
NULL,15,14,1.849316667,54.20416
NULL,15,15,0,0
NULL,15,16,0.42165,12.64955
NULL,15,17,1.483036111,44.1686
NULL,15,18,0.8503138889,26.08802
NULL,15,19,0.9369166667,28.40108
NULL,15,20,1.086355556,32.98945
NULL,15,21,1.734711111,64.12788
NULL,15,22,2.126963889,85.12813
NULL,15,23,1.948561111,72.50714
NULL,15,24,0.1894527778,5.68365
NULL,15,25,1.155752778,34.67273
NULL,16,0,1.645119444,47.93267
NULL,16,1,0.8384444444,42.44914
NULL,16,2,1.986161111,92.39242
NULL,16,3,1.790330556,90.45379
NULL,16,4,0.8906722222,46.3742
NULL,16,5,1.120969444,57.88424
NULL,16,6,0.6016138889,18.04853
NULL,16,7,0.3167611111,7.22604
NULL,16,8,0.2195944444,7.25436
NULL,16,9,1.760969444,84.62703
NULL,16,10,1.679927778,65.73241
NULL,16,11,2.000497222,96.75734
NULL,16,12,1.878027778,75.65075
NULL,16,13,1.828194444,88.79433
NULL,16,14,1.667558333,65.11151
NULL,16,15,0.42165,12.64955
NULL,16,16,0,0
NULL,16,17,1.301277778,55.07595
NULL,16,18,0.4343222222,13.60816
NULL,16,19,0.520925,15.92123
NULL,16,20,0.6703611111,20.50959
NULL,16,21,1.565266667,77.23571
NULL,16,22,1.957519444,98.23596
NULL,16,23,1.779116667,85.61497
NULL,16,24,0.3383027778,10.1491
NULL,16,25,1.540252778,44.78667
NULL,17,0,2.127569444,63.64193
NULL,17,1,0.5438166667,16.8263
NULL,17,2,1.053708333,37.66681
NULL,17,3,0.7179611111,27.58647
NULL,17,4,1.130072222,55.46398
NULL,17,5,1.360369444,66.97402
NULL,17,6,1.690330556,50.38745
NULL,17,7,1.500572222,61.04836
NULL,17,8,1.165480556,51.66857
NULL,17,9,1.324069444,40.8597
NULL,17,10,0.3789416667,10.66081
NULL,17,11,0.9282861111,33.8971
NULL,17,12,0.5770388889,20.57914
NULL,17,13,1.093788889,33.55117
NULL,17,14,0.3665694444,10.0399
NULL,17,15,1.483036111,44.1686
NULL,17,16,1.301277778,55.07595
NULL,17,17,0,0
NULL,17,18,1.380208333,58.02238
NULL,17,19,1.466811111,60.33544
NULL,17,20,1.508116667,57.84698
NULL,17,21,1.270636111,51.61286
NULL,17,22,0.9340722222,36.8387
NULL,17,23,0.7157638889,20.50338
NULL,17,24,1.629997222,64.69379
NULL,17,25,2.022705556,60.49593
NULL,18,0,2.061147222,62.37377
NULL,18,1,0.9173777778,45.39557
NULL,18,2,2.065094444,95.33884
NULL,18,3,1.869261111,93.40022
NULL,18,4,0.6640777778,25.84846
NULL,18,5,0.894375,37.35851
NULL,18,6,1.030280556,31.48701
NULL,18,7,0.6021833333,17.67058
NULL,18,8,0.2188305556,6.52183
NULL,18,9,1.8399,87.57345
NULL,18,10,1.758858333,68.67884
NULL,18,11,2.079427778,99.70377
NULL,18,12,1.956958333,78.59717
NULL,18,13,1.907125,91.74075
NULL,18,14,1.746488889,68.05794
NULL,18,15,0.8503138889,26.08802
NULL,18,16,0.4343222222,13.60816
NULL,18,17,1.380208333,58.02238
NULL,18,18,0,0
NULL,18,19,0.2966833333,8.90062
NULL,18,20,0.2392722222,6.92059
NULL,18,21,1.644197222,80.18213
NULL,18,22,2.036452778,101.18238
NULL,18,23,1.858047222,88.56139
NULL,18,24,0.7669666667,23.58757
NULL,18,25,1.956283333,59.22777
NULL,19,0,2.147752778,64.68684
NULL,19,1,1.003980556,47.70864
NULL,19,2,2.151697222,97.65191
NULL,19,3,1.955866667,95.71328
NULL,19,4,0.9321777778,33.89151
NULL,19,5,1.162475,45.40155
NULL,19,6,1.116883333,33.80007
NULL,19,7,0.6887888889,19.98364
NULL,19,8,0.3054333333,8.8349
NULL,19,9,1.926505556,89.88652
NULL,19,10,1.845463889,70.99191
NULL,19,11,2.166033333,102.01684
NULL,19,12,2.043561111,80.91024
NULL,19,13,1.993727778,94.05382
NULL,19,14,1.833094444,70.371
NULL,19,15,0.9369166667,28.40108
NULL,19,16,0.520925,15.92123
NULL,19,17,1.466811111,60.33544
NULL,19,18,0.2966833333,8.90062
NULL,19,19,0,0
NULL,19,20,0.2243888889,6.65701
NULL,19,21,1.7308,82.4952
NULL,19,22,2.123055556,103.49545
NULL,19,23,1.944652778,90.87446
NULL,19,24,0.8535694444,25.90064
NULL,19,25,2.042886111,61.54084
NULL,20,0,2.297188889,69.2752
NULL,20,1,1.045286111,45.22017
NULL,20,2,2.193002778,95.16345
NULL,20,3,1.997169444,93.22481
NULL,20,4,0.731125,29.07604
NULL,20,5,0.9614222222,40.58609
NULL,20,6,1.266322222,38.38844
NULL,20,7,0.838225,24.57201
NULL,20,8,0.4548722222,13.42326
NULL,20,9,1.967808333,87.39805
NULL,20,10,1.886766667,68.50344
NULL,20,11,2.207336111,99.52837
NULL,20,12,2.084866667,78.42177
NULL,20,13,2.035033333,91.56535
NULL,20,14,1.874397222,67.88253
NULL,20,15,1.086355556,32.98945
NULL,20,16,0.6703611111,20.50959
NULL,20,17,1.508116667,57.84698
NULL,20,18,0.2392722222,6.92059
NULL,20,19,0.2243888889,6.65701
NULL,20,20,0,0
NULL,20,21,1.772105556,80.00673
NULL,20,22,2.164358333,101.00698
NULL,20,23,1.985955556,88.38599
NULL,20,24,1.003008333,30.489
NULL,20,25,2.192325,66.1292
NULL,21,0,1.587916667,59.53653
NULL,21,1,0.7481194444,35.10607
NULL,21,2,1.327136111,48.0835
NULL,21,3,1.131305556,46.14488
NULL,21,4,1.394061111,77.62373
NULL,21,5,1.624358333,89.13378
NULL,21,6,1.942002778,70.34673
NULL,21,7,1.764561111,83.20812
NULL,21,8,1.429469444,73.82833
NULL,21,9,1.101944444,40.31811
NULL,21,10,1.47105,63.0802
NULL,21,11,1.341472222,52.44843
NULL,21,12,1.272555556,53.16879
NULL,21,13,1.169169444,44.48541
NULL,21,14,1.343830556,47.86718
NULL,21,15,1.734711111,64.12788
NULL,21,16,1.565266667,77.23571
NULL,21,17,1.270636111,51.61286
NULL,21,18,1.644197222,80.18213
NULL,21,19,1.7308,82.4952
NULL,21,20,1.772105556,80.00673
NULL,21,21,0,0
NULL,21,22,1.298494444,53.92704
NULL,21,23,1.120091667,41.30605
NULL,21,24,1.884422222,68.7564
NULL,21,25,1.482766667,56.38206
NULL,22,0,2.337294444,98.25312
NULL,22,1,1.140372222,56.10632
NULL,22,2,0.4751694444,16.93577
NULL,22,3,0.21615,9.25403
NULL,22,4,1.598508333,77.75402
NULL,22,5,1.368669444,66.25716
NULL,22,6,2.334258333,91.34698
NULL,22,7,2.156813889,104.20837
NULL,22,8,1.821725,94.82858
NULL,22,9,0.7587777778,28.90955
NULL,22,10,0.5558944444,26.18935
NULL,22,11,0.4263166667,15.55758
NULL,22,12,0.3574,16.27793
NULL,22,13,0.7041,30.09891
NULL,22,14,0.7148972222,24.06395
NULL,22,15,2.126963889,85.12813
NULL,22,16,1.957519444,98.23596
NULL,22,17,0.9340722222,36.8387
NULL,22,18,2.036452778,101.18238
NULL,22,19,2.123055556,103.49545
NULL,22,20,2.164358333,101.00698
NULL,22,21,1.298494444,53.92704
NULL,22,22,0,0
NULL,22,23,0.6550222222,26.91955
NULL,22,24,2.276675,89.75665
NULL,22,25,2.232144444,95.09864
NULL,23,0,2.158888889,85.63213
NULL,23,1,0.9619694444,43.48532
NULL,23,2,0.6836638889,21.07602
NULL,23,3,0.4878305556,19.13739
NULL,23,4,1.607911111,86.00299
NULL,23,5,1.640352778,76.14052
NULL,23,6,2.155855556,78.72599
NULL,23,7,1.978411111,91.58738
NULL,23,8,1.643319444,82.20759
NULL,23,9,0.755975,24.78645
NULL,23,10,0.7052833333,20.88499
NULL,23,11,0.698,25.44094
NULL,23,12,0.6290805556,26.16129
NULL,23,13,0.5256944444,17.47792
NULL,23,14,0.3714111111,10.99126
NULL,23,15,1.948561111,72.50714
NULL,23,16,1.779116667,85.61497
NULL,23,17,0.7157638889,20.50338
NULL,23,18,1.858047222,88.56139
NULL,23,19,1.944652778,90.87446
NULL,23,20,1.985955556,88.38599
NULL,23,21,1.120091667,41.30605
NULL,23,22,0.6550222222,26.91955
NULL,23,23,0,0
NULL,23,24,2.098272222,77.13566
NULL,23,25,2.053741667,82.47765
NULL,24,0,1.449238889,43.47738
NULL,24,1,1.1576,33.96984
NULL,24,2,2.305316667,83.91311
NULL,24,3,2.109486111,81.97448
NULL,24,4,1.219391667,55.99203
NULL,24,5,1.449688889,67.50207
NULL,24,6,0.2863583333,8.56539
NULL,24,7,0.6494055556,17.20545
NULL,24,8,0.5522388889,17.23376
