1;344,6419415
2;357,461164
3;631,262907
4;344,3278925
5;387,886487
6;608,9891405
7;379,4836431
8;350,3154547
9;389,0143077
10;458,2334814
11;315,1758262
12;185,7155859
13;321,1463132
14;331,7352428
15;648,9812984
16;912,2793417
17;392,2510877
18;360,2142415
19;358,7000835
20;348,90166
21;369,4652958
22;211,4967928
23;162,9165316
24;137,922359
25;198,4940624
